clasificacion,texto
0,"Tasuku Honjo, Premio Nobel de Medicina, dijo que el coronavirus es una mentira"
1,2 gatos dieron positivo por coronavirus en Nueva York
0,Nostradamus predijo el coronavirus 
0,"Circula en WhatsApp un video sobre el coronavirus que, al abrirlo, te hackean el celular ""en 10 segundos"""
1,Cavan cientos de fosas en un cementerio de Cordoba como medida de prevencion frente al coronavirus
0,Las proximas fases de la cuarentena son el control de las masas
0,La red 5G causa sintomas de gripe y que provoco la pandemia
0,El coronavirus se combate solo con tratamientos contra la trombosis
0,Macri homenajeo a Thatcher en Malvinas
0,Cientificos que descubrieron el genoma del coronavirus fueron echados del Malbran durante el macrismo
0,"Chomsky aseguro que el nuevo coronavirus fue creado por Estados Unidos para ""hacer estallar una guerra bacteriologica"""
0,"El coronavirus no sobrevive en el vino, y beberlo podria ser sea beneficioso "
0,En Italia lanzaron billetes a la calle para demostrar que la salud no se compra con dinero
0,Tomar cafe disminuye la voracidad del coronavirus
0,Hacer gargaras con bicarbonato de sodio y agua caliente mate al coronavirus
0,Walmart esta regalando cajas de alimentos por el coronavirus
0,El gobierno ruso libero leones para mantener a la gente en su casa
0,Ciervos se metieron en la ciudad de Junin de los Andes
0,Los pacientes con sangre tipo A sean mas propensos a contraer coronavirus
0,Helicopteros de la Fuerza Aerea Argentina van a pulverizar desinfectante contra el coronavirus
0,Los ancianos viven demasiado y eso es un riesgo para la economia global
0,Nostradamus predijo el coronavirus
0,Gines Gonzalez Garcia estuvo involucrado en la causa de medicamentos falsos
0,"Casi la mitad de las personas que reciben ""planes sociales"" son extranjeras"
0,Grabois es hijo de una ex presidenta del PAMI acusada de corrupcion
0,Se voto una ley para modificar la edad jubilatoria este ano
0,Otra vez circula la foto de la falsa Victoria Donda consumiendo cocaina
0,"Alberto Fernandez dijo que el coronavirus ""muere a los 26deg C"" en el ambiente"
0,La OMS recomienda que uno tome muchas bebidas calientes porque el calor mata al virus
0,Es enganoso que Malena Galmarini haya dicho que Daniel Scioli era lo mas danino para la Argentina y que hoy destaque su cargo de embajador
0,Es enganoso que Gines Gonzalez Garcia dijo que no habia posibilidad de que exista el coronavirus en la Argentina
0,Una familiar de Fabiola Yanez fue designada como presidente del Bapro
0,Es enganosa la publicacion que afirma que Mayra Mendoza se aumento el sueldo
0,El coronavirus actual fue creado en 2014 por un instituto ingles
1,Se destruyeron mas de 240 mil empleos privados entre 2015 y 2019
0,"En el mandato de Mauricio Macri la desocupacion trepo a 9,7%"
1,La inseguridad alimentaria tuvo un incremento del 71% entre el 2015 y el 2018 en nuestro pais
0,"Soportamos un nivel record de inflacion del 53,8% durante el ano 2019"
1,Un medico argentino descubrio y esta aplicando una vacuna contra el coronavirus en Espana
0,Sofia Gala amenzo a Antonia Macri con la legalizacion del aborto
0,"Este video de la policia deteniendo a un infectado de Coronavirus no es real, sino un simulacro"
0,Se confirmo un caso de Coronavirus en Santiago del Estero
0,Se confirmo un caso de Coronavirus en Chaco
0,Es verdadero que el Gobierno nacional reasigno fondos para el Ministerio de la Mujer
0,"Este video de una murga cantando sobre el neoliberalismo es en Tecnopolis, sino en Uruguay"
0,"Es verdadero que Cristina Kirchner declaro un patrimonio de $3,7 millones"
0,"Este video que ""describe lo ridiculo que es todo en Argentina"" es falso; no es de la BBC"
0,Una sobrina de Fabiola Yanez fue designada presidente del Banco Provincia
0,Es verdadero el video que muestra a una nena siendo arrastrada por el agua en Lomas de Zamora
1,Una desinformacion que vuelve: es falsa la imagen de Donda consumiendo cocaina
0,El Ministerio de Seguridad nacional ordeno modificar los emblemas de Gendarmeria
0,"Ha habido un brutal crecimiento de la deuda publica: paso del 52,6% del PBI en el ano 2015 al 88,8% en el ano 2019"
1,"La desocupacion aumento de 6,5% en el ano 2015 al 10% en el ano 2019"
0,"Macri se solidarizo con los rugbiers de Zarate y dijo: ""Algunos de sus padres son mis amigos, son gente de bien"""
0,"Es verdadero que TN anuncio ""Buenos Aires en default"" mientras Kicillof declaraba que pagaria la deuda"
0,"Un programa de tv espanol comparo a Alberto Fernandez con un pulpo que ""tiene la cabeza llena de mierda"""
0,Es enganoso el posteo que sugiere que Daer paso de pedir 150% de suba en el salario minimo a negarse ahora a un 35% de golpe
0,El Papa tiene un cuadro de Peron y Evita en la foto con Fernandez
0,"Grabois dijo que los jubilados ""no deberian votar, porque votan contra los intereses de la juventud"""
0,El Estado argentino gasta $ 4 millones en un departamento en Puerto Madero y seguridad privada para Evo Morales
0,"Francisco Macri dijo: ""En Argentina se perdio la cultura del trabajo, por eso volvio el peronismo"""
0,"Es verdadero que Kicillof nombro a Lorena Riesgo, ex concejal y pareja de Baradel"
1,"Gomez Alcorta, sobre el plan contra la violencia de genero: ""En 2019 tenia presupuestado $ 67 millones y se ejecutaron 17 millones"""
0,Es verdadero que la ministra de Seguridad disolvio la Subsecretaria contra el Narcotrafico
1,"Es enganoso afirmar que Sola trato de ""narco"" a Anibal y que ahora lo felicito por su nombramiento"
0,"Es verdadero que CFK declaro un patrimonio de $ 3,7 millones"
0,"Cristina Fernandez de Kirchner tuiteo sobre la ""caradurez"" de Guaido"
0,"Macri esta al borde de ir preso por un decreto de 2019, segun el ""New York Wines"""
0,Mayra Mendoza tiene un sueldo de casi $ 305 mil pero no se lo aumento un 113%
0,Es verdadero que la ANMAT prohibio la comercializacion de una yerba mate
1,Es una satira la imagen donde el papa Francisco le toca la cola a Wanda Nara
0,"El hombre de la imagen es un ""integrante del Herzbollah"", es Juan Pablo Sorin"
0,"Es verdadero que la RAE confirmo que es correcto el uso del termino ""presidenta"""
1,Es verdadero que el Presidente pidio que se denuncie a comerciantes que no respetan el programa Precios Cuidados
0,Es verdadero que Alberto Fernandez estuvo en la marcha por Nisman en 2015
0,"El abogado de la mama de Nisman dijo en TN: ""Era corrupto pero buen tipo"""
0,"Estela de Carlotto dijo: ""Si hay gente que no tiene vivienda es culpa de aquellos que tienen 2 o mas propiedades"""
0,Es verdadero que Galmarini anulo el contrato entre AySA y Boca Juniors
0,Bullrich recibio el premio Europol porque durante su gestion ningun cargamento de droga llego a Europa desde la Argentina
0,Este joven es asesor de Ofelia Fernandez
0,"Sabina Frederic dijo: ""Habria que analizar en que situacion desesperante, o que problemas en su casa tenia el senor que cometio el error de fusilar al turista ingles"""
0,Una sobrina de Fabiola Yanez fue designada presidente del Banco Provincia
0,Kicillof autorizo anteojos para todos los ninos de 1 a 6 en la Provincia
0,El Gobierno de Japon decidio deshacerse de todos los hornos de microondas de ese pais
0,La ministra Sabina Frederic levanto todos los controles ruteros de la Gendarmeria
0,"Hebe de Bonafini dijo: ""Hay que hacer boleta a Margarita Barrientos"""
0,Se descubrio el botin de los Kirchner en Espana
0,"Es verdadero que Susana Gimenez dijo: ""Hay que ensenarle a la gente del norte a plantar, a tener un gallinero"""
0,En la Argentina hay 700 mil legisladores que significan $84 mil millones mensuales
0,Los hijos del intendente de Malvinas Argentinas trabajan en el Conicet y cobran $360 mil
1,Es verdadero que Vidal elimino la jubilacion especial para ex gobernadores de la Provincia
0,Hay que pincharle los dedos a una persona que tiene un ACV
0,"Es de ahora esta tapa de la revista Noticias que afirma que Florencia Kirchner viajo hace poco a Paris, sino de 2013"
0,Se controlaran los celulares y las redes sociales durante el G20
0,La ANMAT prohibio la sidra de la marca Real
0,En el rio Pilcomayo hay circulos extraterrestres
0,"El Gobierno cambio la normativa del Banco Central ahora para ""disponer de dolares depositados por los ahorristas"""
0,Gines Gonzalez Garcia estuvo involucrado en la causa de medicamentos falsos
0,El Estado argentino ofrece pagarle US$ 30 mil a Evo Morales por ser refugiado
0,"Sabina Frederic dijo: ""Habria que analizar en que situacion desesperante, o que problemas en su casa tenia el senor que cometio el error de fusilar al turista ingles"""
1,El nivel de produccion industrial del 2019 es equivalente al de 2006
0,El Black Friday esta relacionado con el comercio de esclavos
0,Todos los productos Arcor tienen salmonella
0,Funcionarios del gobierno interino de Bolivia asumieron realizando un saludo racista
0,Hubo fraude electoral y que Macri gano con el 55% de votos
0,"La CIDH publico numeros propios sobre personas muertas, violadas, desaparecidas y torturadas en Chile"
0,Es verdadera la foto en la que Peron y Hitler estan juntos
1,"Una desinformacion que vuelve: no, el Garrahan no le envio una carta a Tinelli por no haber realizado las obras prometidas en el hospital"
0,Patricia Bullrich fue premiada por Europol porque desde 2015 no llego droga desde el pais a Europa
0,"Una desinformacion que vuelve: Winston Churchill no pidio que la Argentina no se convierta en potencia porque arrastraria ""tras ella a toda America Latina"""
0,"Magario dijo que terminara con el SAME en la Provincia porque es ""un gasto innecesario"""
0,"Massa, sobre la gestion de Macri: ""[Tuvo] la inflacion mas alta de los ultimos 25 anos"""
1,Vuelve a circular la imagen falsa atribuida a Victoria Donda consumiendo cocaina
0,"Fernandez, sobre la pobreza: ""[Afecta] a uno de cada dos chicos menores de 14 anos"""
1,La revolucion de los aviones ha generado que mas de medio millon de personas viajaran por primera vez
1,Una desinformacion que vuelve: es falso que Kicillof cobraba un sobresueldo por estar en el directorio de YPF
0,"El Frente de Todos tiene en su lista de candidatos a ""La Cheta"", procesada como lider de una banda criminal"
0,El 2014 fue el ano record de muertes por la policia
1,La Argentina es un pais que consume el 70% de lo que produce
1,Entre los anos 2003 y 2017 se perdieron 270 mil chicos de matricula
0,Se compraron 26 aviones hidrantes durante el gobierno de Cristina Fernandez de Kirchner
1,"Macri, sobre el narcotrafico: ""[Logramos] record en incautaciones"""
0,"Del Cano, sobre la gestion de Cambiemos: ""Se fugaron casi un PBI"""
0,"Larreta, sobre el gasto en Educacion y Salud: ""Todos los anos viene aumentando en terminos reales"""
0,"El 41,5% de los chicos de entre 5 y 17 anos tienen obesidad"
0,"Horacio Rodriguez Larreta: ""Desde que lanzamos el Plan Integral de Seguridad Publica, todos los delitos bajaron"""
0,"Macri, sobre la carne vacuna: ""En estos anos logramos triplicar la exportacion"""
1,Una desinformacion que vuelve: es falso que el tren Belgrano Cargas descarrilo debido a un sabotaje de los Moyano
0,"Patricia Bullrich dijo: ""Por fin la policia tiene derecho a matar"""
0,"Esta foto con un cartel de Madres de Plaza de Mayo en donde denuncian ""9.000 desaparecidos"" durante la dictadura es real"
0,Martiniano Molina apoya a la formula Fernandez-Fernandez
0,"Marco Lavagna sobre las jubilaciones: ""[Hubo una] caida de 10% del haber minimo en el promedio anual"""
0,"La imagen de una mujer defecando en la via publica no es de Barrios de Pie, sino de Venezuela y fue tomada durante una protesta"
0,Un ex combatiente de Malvinas ahora es un indigente que vive en Chaco
0,Marcelo Tinelli no hizo las obras prometidas en el Hospital Garrahan
0,"En Bolivia sellan pasaportes argentinos con esta leyenda: ""Turista. Prohibido trabajar y estudiar"""
0,Una desinformacion que vuelve: es falso que Grabois es hijo de una ex presidenta del PAMI acusada de corrupcion
0,Esta cita es del libro Sinceramente de Cristina Fernandez de Kirchner
0,Esta imagen muestra como quedo Buenos Aires tras una protesta contra Macri
0,"Macri se ubica entre los tres presidentes mas corruptos del mundo, segun Estados Unidos"
0,El video de Alberto Fernandez peleandose en un shopping fue filmado en Espana ni es actual
0,En Espana se suicidan dos mil hombres al ano por falsas denuncias de sus ex mujeres
0,En esta foto esta Pablo Escobar con Nestor Kirchner y Cristina Fernandez
0,Estas fotos de una selva con lluvia son del Amazonas
0,Es verdadero que Evo Morales contrato un avion SuperTanker para combatir los incendios en Bolivia
0,"Un doctor de Oxford dijo que ""Macri posee un trastorno mental muy grave"""
0,"Mirtha Legrand compartio una mesa junto a Videla, Agosti y Massera"
0,El atun desmenuzado contiene carton
1,"Es verdadera la tapa del diario espanol ABC que titulo: ""El giro de Argentina al kirchnerismo hunde su divisa"""
0,"Sarlo dijo en Twitter que Macri es el ""peor presidente de la Argentina moderna"""
0,Esta foto es del acto de campana de CFK en San Juan en julio pasado
0,El Gobierno revisa 9 indemnizaciones otorgadas a victimas del terrorismo de Estado y no todas
0,Espert se saco una foto con Maximo Kirchner
0,"Ritondo, sobre homicidios: ""Vienen bajando todos los anos. El indice cada 100 mil habitantes es casi la mitad del que habia en 2015"""
0,Alberto Fernandez fue diagnosticado con cancer de pulmon
0,"La historia detras de la foto del ""abuelo"" repartidor de PedidosYa"
